gtypes created on 2023-07-11 18:23:06
LOC1, LOC2, LOC3, LOC4, LOC5, LOC6, LOC7, LOC8, LOC9, LOC10, LOC11, LOC12, LOC13, LOC14, LOC15, LOC16, LOC17, LOC18, LOC19, LOC20, LOC21, LOC22, LOC23, LOC24, LOC25, LOC26, LOC27, LOC28, LOC29, LOC30, LOC31, LOC32, LOC33, LOC34, LOC35, LOC36, LOC37, LOC38, LOC39, LOC40, LOC41, LOC42, LOC43, LOC44, LOC45, LOC46, LOC47, LOC48, LOC49, LOC50, LOC51, LOC52, LOC53, LOC54, LOC55, LOC56, LOC57, LOC58, LOC59, LOC60, LOC61, LOC62, LOC63, LOC64, LOC65, LOC66, LOC67, LOC68, LOC69, LOC70, LOC71, LOC72, LOC73, LOC74, LOC75, LOC76, LOC77, LOC78, LOC79, LOC80
POP
Default 01_2019_2173 , 0101 0201 0202 0101 0101 0101 0101 0101 0101 0202 0202 0201 0202 0101 0101 0102 0102 0101 0202 0101 0201 0201 0202 0202 0102 0101 0101 0202 0102 0101 0102 0101 0202 0101 0102 0101 0201 0201 0101 0101 0101 0101 0202 0101 0102 0201 0201 0202 0202 0101 0101 0101 0201 0101 0101 0202 0202 0202 0201 0101 0101 0202 0101 0101 0202 0101 0102 0202 0201 0102 0201 0202 0201 0101 0202 0202 0101 0101 0202 0201
Default 01_2019_2174 , 0101 0202 0202 0101 0101 0101 0101 0101 0201 0202 0202 0201 0102 0102 0101 0202 0202 0101 0202 0101 0101 0102 0202 0202 0102 0202 0101 0202 0102 0101 0101 0102 0202 0101 0102 0101 0201 0201 0101 0202 0101 0101 0101 0201 0202 0201 0101 0102 0202 0101 0101 0101 0101 0201 0101 0202 0202 0202 0202 0101 0101 0202 0101 0101 0202 0101 0101 0202 0201 0102 0201 0202 0202 0201 0201 0101 0201 0101 0202 0201
Default 01_2019_2175 , 0101 0201 0202 0101 0101 0101 0101 0101 0201 0202 0202 0101 0102 0202 0101 0101 0201 0101 0202 0101 0102 0202 0202 0202 0102 0102 0101 0202 0102 0101 0101 0202 0202 0101 0101 0101 0202 0201 0101 0101 0101 0101 0101 0101 0101 0202 0201 0102 0202 0101 0101 0101 0201 0101 0101 0202 0202 0202 0201 0101 0101 0201 0101 0101 0202 0101 0202 0102 0201 0102 0201 0202 0202 0202 0101 0101 0202 0101 0202 0201
Default 01_2019_2176 , 0101 0101 0202 0101 0202 0101 0101 0101 0101 0202 0202 0101 0202 0102 0101 0202 0102 0101 0202 0101 0202 0201 0202 0202 0102 0102 0101 0202 0202 0101 0202 0102 0202 0101 0202 0101 0202 0201 0101 0101 0102 0101 0102 0202 0102 0201 0202 0202 0202 0101 0101 0101 0202 0202 0101 0202 0202 0202 0101 0101 0101 0201 0101 0101 0202 0101 0101 0102 0101 0202 0201 0202 0201 0201 0202 0101 0201 0101 0202 0101
Default 01_2019_2177 , 0101 0201 0202 0101 0201 0101 0101 0101 0201 0202 0202 0201 0101 0102 0101 0102 0102 0101 0202 0101 0202 0201 0202 0202 0102 0102 0101 0202 0102 0101 0102 0202 0202 0101 0101 0101 0201 0201 0101 0102 0101 0101 0102 0101 0101 0101 0201 0102 0202 0101 0101 0101 0201 0101 0101 0202 0202 0202 0201 0101 0101 0202 0101 0101 0202 0101 0102 0202 0201 0102 0101 0202 0201 0202 0101 0101 0201 0101 0202 0201
Default 01_2019_2178 , 0101 0101 0202 0101 0201 0101 0101 0101 0201 0202 0202 0201 0202 0102 0101 0202 0102 0101 0202 0101 0202 0102 0202 0202 0202 0101 0101 0202 0101 0101 0102 0101 0202 0101 0101 0101 0101 0202 0101 0102 0102 0101 0102 0201 0101 0101 0202 0102 0202 0101 0101 0101 0201 0201 0101 0202 0202 0202 0201 0101 0101 0201 0101 0101 0202 0101 0101 0202 0201 0101 0201 0202 0201 0101 0201 0101 0201 0101 0202 0101
Default 01_2019_2179 , 0101 0201 0202 0101 0201 0101 0101 0101 0201 0202 0202 0201 0102 0202 0101 0102 0202 0101 0202 0101 0202 0201 0202 0202 0101 0202 0101 0202 0102 0101 0101 0102 0202 0101 0101 0101 0101 0201 0101 0101 0102 0101 0102 0202 0102 0201 0201 0102 0202 0101 0101 0101 0201 0202 0101 0202 0202 0202 0201 0101 0101 0201 0101 0101 0202 0101 0102 0102 0201 0102 0101 0201 0201 0201 0101 0102 0201 0101 0202 0201
Default 01_2019_2180 , 0101 0201 0201 0201 0101 0102 0101 0101 0201 0202 0101 0202 0101 0101 0102 0102 0102 0201 0202 0102 0101 0101 0201 0101 0202 0202 0101 0202 0102 0101 0102 0102 0202 0202 0101 0202 0101 0202 0101 0101 0101 0102 0202 0101 0102 0102 0201 0202 0202 0101 0201 0102 0201 0201 0102 0202 0202 0202 0201 0101 0101 0201 0101 0101 0201 0101 0101 0101 0202 0102 0202 0202 0202 0202 0201 0202 0101 0102 0201 0201
Default 01_2019_2181 , 0101 0202 0202 0101 0202 0101 0101 0101 0202 0101 0202 0201 0102 0102 0101 0202 0102 0101 0202 0101 0202 0101 0202 0202 0102 0102 0202 0202 0102 0101 0102 0101 0202 0101 0101 0102 0201 0202 0101 0101 0101 0101 0101 0201 0102 0102 0101 0202 0202 0102 0101 0101 0202 0202 0102 0202 0202 0202 0101 0101 0102 0202 0101 0101 0202 0101 0102 0101 0201 0102 0201 0202 0201 0101 0201 0201 0201 0101 0202 0202
Default 01_2019_2182 , 0101 0101 0202 0101 0202 0101 0101 0101 0201 0000 0202 0201 0102 0102 0101 0102 0102 0101 0202 0101 0202 0102 0202 0202 0101 0102 0101 0202 0102 0101 0102 0202 0202 0101 0102 0101 0201 0202 0101 0102 0202 0101 0202 0201 0101 0102 0202 0102 0202 0101 0101 0101 0202 0201 0101 0202 0202 0202 0101 0101 0101 0101 0101 0101 0202 0101 0102 0102 0201 0102 0101 0202 0000 0202 0201 0101 0101 0101 0202 0201
Default 01_2019_2183 , 0101 0101 0202 0101 0201 0101 0101 0101 0201 0000 0202 0201 0202 0101 0101 0202 0202 0101 0202 0101 0101 0102 0202 0202 0101 0102 0101 0202 0202 0101 0101 0102 0202 0101 0202 0101 0201 0201 0101 0102 0202 0101 0101 0201 0102 0202 0202 0102 0202 0101 0101 0101 0101 0201 0101 0202 0202 0202 0201 0101 0101 0101 0101 0101 0202 0101 0101 0102 0201 0202 0201 0202 0202 0201 0202 0101 0201 0101 0202 0201
Default 01_2019_2184 , 0101 0201 0202 0101 0101 0101 0101 0101 0201 0202 0202 0201 0101 0101 0101 0102 0202 0101 0202 0101 0202 0101 0202 0202 0102 0101 0101 0202 0101 0101 0101 0102 0202 0101 0202 0101 0201 0201 0101 0102 0102 0101 0102 0201 0202 0202 0201 0202 0202 0101 0101 0101 0201 0201 0101 0202 0202 0202 0201 0101 0101 0201 0101 0101 0202 0101 0102 0102 0201 0202 0201 0202 0101 0201 0202 0101 0202 0101 0202 0201
Default 01_2019_2185 , 0202 0101 0202 0101 0101 0101 0201 0101 0202 0202 0202 0101 0101 0101 0101 0202 0102 0201 0201 0101 0102 0101 0201 0202 0101 0101 0101 0201 0202 0202 0101 0101 0202 0101 0202 0101 0202 0202 0202 0102 0101 0202 0101 0101 0102 0201 0201 0102 0202 0202 0201 0102 0201 0101 0202 0102 0102 0202 0101 0101 0101 0202 0101 0101 0101 0102 0101 0102 0101 0202 0101 0202 0202 0201 0101 0102 0101 0101 0101 0101
Default 01_2019_2186 , 0201 0202 0101 0101 0101 0101 0202 0102 0201 0201 0101 0201 0202 0202 0102 0101 0202 0101 0201 0102 0101 0202 0202 0101 0102 0102 0201 0202 0102 0102 0101 0102 0202 0201 0101 0102 0101 0201 0101 0202 0102 0101 0102 0101 0102 0101 0201 0201 0202 0101 0102 0101 0201 0201 0102 0202 0202 0202 0201 0101 0102 0201 0101 0101 0202 0202 0102 0202 0201 0102 0101 0202 0201 0201 0101 0202 0201 0101 0201 0101
Default 01_2019_2187 , 0201 0202 0101 0101 0101 0101 0202 0202 0201 0101 0101 0202 0202 0202 0102 0101 0202 0101 0202 0102 0101 0202 0202 0101 0102 0102 0202 0202 0101 0101 0101 0102 0202 0201 0101 0102 0101 0201 0101 0202 0202 0101 0101 0101 0102 0101 0101 0201 0202 0101 0102 0101 0201 0201 0202 0202 0202 0202 0201 0101 0202 0202 0101 0101 0202 0202 0202 0202 0201 0102 0101 0202 0201 0201 0101 0202 0101 0101 0201 0101
Default 01_2019_2188 , 0101 0201 0101 0101 0201 0102 0201 0101 0201 0201 0101 0202 0202 0102 0102 0102 0102 0101 0201 0202 0101 0202 0201 0202 0102 0101 0201 0202 0102 0102 0102 0102 0202 0101 0101 0102 0101 0201 0101 0102 0101 0101 0102 0201 0102 0102 0201 0201 0202 0101 0202 0102 0201 0101 0102 0202 0202 0202 0201 0102 0102 0101 0101 0102 0202 0102 0102 0102 0101 0102 0201 0202 0201 0202 0101 0202 0202 0101 0202 0101
Default 01_2019_2189 , 0201 0202 0101 0101 0101 0101 0202 0202 0201 0101 0101 0202 0202 0202 0102 0101 0202 0101 0101 0102 0101 0202 0202 0202 0202 0202 0201 0202 0101 0102 0101 0102 0202 0101 0101 0102 0101 0201 0101 0202 0202 0101 0102 0101 0101 0101 0201 0202 0202 0101 0102 0101 0201 0101 0102 0202 0202 0202 0202 0101 0102 0202 0101 0101 0202 0202 0102 0202 0101 0101 0101 0202 0201 0201 0101 0202 0201 0101 0101 0101
Default 01_2019_2190 , 0101 0202 0101 0101 0101 0101 0202 0202 0101 0202 0101 0201 0202 0202 0102 0101 0202 0101 0202 0101 0101 0202 0202 0101 0102 0202 0202 0202 0101 0102 0101 0102 0202 0202 0101 0101 0101 0201 0101 0202 0101 0101 0102 0101 0102 0101 0201 0202 0202 0101 0101 0101 0201 0202 0102 0202 0202 0202 0201 0101 0102 0101 0101 0101 0202 0202 0101 0202 0201 0202 0101 0202 0202 0201 0101 0202 0202 0101 0201 0101
Default 01_2019_2191 , 0101 0202 0101 0101 0101 0101 0202 0102 0201 0101 0101 0201 0202 0202 0101 0101 0202 0101 0201 0102 0101 0202 0202 0101 0102 0102 0201 0202 0102 0101 0101 0102 0202 0101 0101 0102 0101 0101 0101 0202 0101 0101 0102 0101 0101 0101 0202 0202 0202 0101 0102 0101 0101 0201 0101 0202 0202 0202 0202 0101 0102 0101 0101 0101 0202 0202 0102 0202 0202 0202 0101 0202 0202 0201 0101 0202 0201 0101 0201 0101
Default 01_2019_2192 , 0201 0201 0101 0201 0101 0101 0201 0202 0101 0202 0102 0201 0202 0102 0102 0101 0202 0201 0201 0101 0101 0102 0201 0101 0102 0202 0202 0202 0101 0101 0102 0102 0202 0201 0101 0101 0201 0201 0101 0202 0101 0101 0102 0000 0102 0102 0202 0201 0202 0102 0102 0102 0201 0201 0101 0202 0202 0202 0201 0101 0101 0201 0201 0101 0202 0102 0101 0102 0201 0101 0101 0202 0101 0201 0201 0202 0201 0102 0202 0201
Default 01_2019_2193 , 0201 0202 0101 0101 0101 0101 0202 0102 0202 0202 0101 0202 0202 0202 0102 0101 0202 0101 0201 0102 0101 0202 0202 0101 0102 0102 0101 0202 0102 0102 0101 0101 0202 0201 0101 0102 0101 0201 0101 0202 0202 0101 0101 0101 0202 0101 0201 0202 0202 0101 0202 0101 0201 0202 0102 0202 0202 0202 0201 0101 0102 0202 0101 0101 0202 0202 0101 0202 0201 0102 0101 0202 0202 0101 0101 0202 0101 0101 0101 0101
Default 01_2019_2194 , 0201 0202 0101 0101 0101 0101 0202 0102 0201 0201 0101 0202 0202 0202 0101 0101 0202 0101 0202 0202 0101 0202 0202 0101 0102 0102 0201 0202 0102 0101 0101 0102 0202 0201 0101 0101 0101 0201 0101 0202 0202 0101 0102 0101 0101 0101 0201 0201 0202 0101 0101 0101 0201 0202 0102 0202 0202 0202 0201 0101 0102 0202 0101 0101 0202 0202 0102 0202 0202 0202 0101 0202 0202 0201 0101 0202 0202 0101 0101 0101
Default 01_2019_2195 , 0201 0202 0101 0101 0101 0101 0202 0102 0201 0202 0101 0101 0202 0202 0202 0101 0202 0101 0202 0202 0101 0202 0202 0202 0101 0102 0201 0202 0102 0102 0101 0101 0202 0201 0101 0102 0101 0202 0101 0202 0101 0101 0101 0101 0101 0101 0101 0202 0202 0101 0102 0101 0201 0101 0202 0202 0202 0202 0201 0101 0102 0202 0101 0101 0202 0202 0102 0202 0101 0101 0101 0202 0101 0101 0101 0202 0101 0101 0202 0101
Default 01_2019_2196 , 0202 0202 0201 0201 0000 0101 0201 0101 0201 0101 0102 0201 0202 0102 0102 0101 0202 0101 0202 0102 0202 0102 0202 0201 0202 0102 0201 0202 0102 0102 0102 0101 0202 0101 0101 0102 0201 0202 0101 0102 0102 0101 0101 0101 0101 0101 0101 0102 0202 0102 0101 0101 0101 0202 0102 0202 0202 0202 0202 0101 0102 0202 0101 0101 0202 0202 0101 0102 0202 0101 0201 0202 0202 0101 0201 0202 0101 0101 0201 0201
Default 01_2019_2198 , 0201 0202 0101 0101 0101 0101 0202 0101 0201 0201 0101 0202 0202 0202 0202 0101 0202 0101 0202 0202 0101 0202 0202 0101 0202 0101 0201 0202 0202 0102 0101 0202 0202 0202 0101 0101 0101 0201 0101 0202 0202 0101 0101 0101 0102 0101 0201 0202 0202 0101 0101 0101 0202 0201 0102 0202 0200 0202 0101 0101 0102 0202 0101 0101 0202 0202 0101 0202 0201 0102 0101 0202 0201 0202 0101 0202 0202 0101 0101 0101
Default 01_2019_2199 , 0101 0202 0201 0101 0000 0101 0201 0102 0201 0201 0000 0201 0000 0102 0101 0101 0202 0000 0201 0102 0202 0102 0000 0201 0102 0102 0202 0202 0101 0101 0000 0101 0202 0202 0000 0202 0201 0202 0000 0102 0102 0000 0102 0000 0101 0000 0201 0102 0000 0102 0202 0101 0202 0201 0102 0202 0002 0202 0201 0000 0101 0201 0000 0101 0202 0000 0101 0102 0202 0102 0201 0102 0201 0101 0000 0202 0201 0101 0201 0000
Default 01_2019_2200 , 0202 0202 0101 0101 0101 0101 0202 0101 0101 0201 0101 0202 0202 0202 0102 0101 0202 0101 0201 0102 0101 0202 0202 0101 0202 0101 0202 0202 0202 0101 0101 0202 0202 0202 0101 0202 0101 0201 0101 0202 0102 0101 0102 0101 0202 0101 0101 0102 0202 0101 0202 0101 0202 0101 0202 0202 0202 0202 0101 0101 0202 0201 0101 0101 0202 0202 0202 0202 0201 0102 0101 0202 0202 0202 0101 0202 0101 0101 0202 0101
Default 01_2019_2201 , 0202 0202 0101 0101 0101 0101 0202 0102 0201 0101 0101 0201 0202 0202 0102 0101 0202 0101 0201 0102 0101 0202 0202 0101 0102 0102 0201 0202 0102 0102 0101 0102 0202 0201 0101 0202 0101 0201 0101 0202 0102 0101 0102 0101 0102 0101 0201 0102 0202 0101 0201 0101 0201 0101 0102 0202 0202 0202 0201 0101 0102 0201 0101 0101 0202 0202 0102 0202 0201 0101 0101 0202 0202 0201 0101 0202 0101 0101 0201 0101
Default 01_2019_2202 , 0201 0202 0101 0101 0101 0101 0202 0102 0201 0202 0101 0101 0202 0202 0202 0101 0202 0101 0202 0101 0101 0202 0202 0101 0101 0102 0201 0202 0102 0102 0101 0101 0202 0101 0101 0101 0101 0201 0101 0202 0102 0101 0102 0101 0102 0101 0201 0201 0202 0101 0102 0101 0201 0101 0102 0202 0202 0202 0201 0101 0102 0201 0101 0101 0202 0202 0102 0202 0101 0102 0101 0202 0201 0101 0101 0202 0201 0101 0202 0101
Default 01_2019_2203 , 0201 0202 0101 0101 0101 0101 0202 0202 0201 0201 0101 0201 0202 0202 0102 0101 0202 0101 0202 0102 0101 0202 0202 0202 0101 0202 0201 0202 0101 0102 0101 0202 0202 0201 0101 0102 0101 0202 0101 0202 0101 0101 0102 0101 0102 0101 0201 0102 0202 0101 0202 0101 0101 0202 0102 0202 0202 0202 0202 0101 0102 0101 0101 0101 0202 0202 0202 0202 0201 0102 0101 0202 0101 0202 0101 0202 0201 0101 0201 0101
Default 01_2019_2204 , 0101 0101 0101 0201 0000 0102 0101 0102 0202 0202 0101 0201 0102 0101 0102 0202 0000 0000 0202 0101 0202 0202 0202 0202 0102 0102 0101 0201 0102 0101 0000 0101 0202 0201 0101 0102 0201 0000 0000 0202 0102 0101 0102 0202 0101 0102 0101 0202 0202 0102 0102 0101 0101 0202 0202 0101 0202 0202 0202 0102 0101 0101 0000 0101 0202 0101 0101 0202 0101 0101 0202 0102 0201 0202 0101 0201 0101 0101 0201 0201
Default 01_2019_2205 , 0201 0101 0201 0201 0101 0102 0101 0102 0201 0201 0101 0101 0102 0102 0101 0101 0202 0202 0202 0101 0202 0202 0201 0202 0102 0202 0101 0202 0101 0101 0202 0102 0202 0201 0101 0101 0201 0101 0101 0102 0102 0101 0202 0201 0101 0102 0202 0201 0202 0101 0101 0101 0201 0101 0102 0201 0201 0202 0202 0102 0101 0202 0101 0101 0202 0101 0101 0101 0202 0102 0201 0101 0201 0201 0202 0202 0202 0102 0202 0201
Default 01_2019_2206 , 0201 0101 0201 0101 0101 0101 0101 0102 0202 0201 0101 0101 0102 0102 0101 0102 0202 0201 0202 0101 0202 0202 0202 0202 0102 0102 0101 0201 0102 0102 0102 0102 0202 0201 0101 0101 0202 0101 0101 0102 0102 0102 0202 0202 0102 0102 0201 0201 0202 0102 0101 0101 0201 0201 0102 0201 0201 0202 0202 0102 0101 0201 0101 0101 0202 0101 0101 0102 0201 0101 0201 0102 0201 0202 0202 0202 0201 0101 0202 0201
Default 01_2019_2207 , 0101 0101 0201 0201 0000 0102 0101 0102 0202 0202 0000 0201 0102 0101 0102 0202 0201 0000 0202 0101 0202 0202 0202 0202 0102 0202 0000 0000 0102 0101 0000 0101 0202 0201 0101 0101 0201 0101 0101 0202 0102 0202 0202 0202 0000 0102 0101 0202 0202 0102 0000 0000 0101 0000 0102 0101 0201 0202 0000 0102 0101 0101 0000 0101 0202 0000 0101 0101 0101 0102 0201 0102 0201 0201 0000 0201 0000 0101 0201 0202
Default 01_2019_2208 , 0101 0101 0201 0201 0000 0202 0101 0101 0201 0202 0101 0201 0102 0101 0202 0202 0000 0000 0000 0101 0202 0202 0201 0000 0102 0101 0101 0201 0000 0101 0000 0101 0202 0201 0101 0000 0202 0101 0000 0202 0102 0102 0102 0202 0102 0102 0101 0202 0202 0102 0102 0101 0101 0202 0202 0101 0202 0202 0202 0202 0101 0101 0101 0101 0202 0101 0101 0102 0101 0101 0202 0202 0201 0202 0201 0201 0202 0101 0201 0101
Default 01_2019_2209 , 0101 0101 0201 0201 0101 0202 0101 0202 0202 0202 0101 0202 0102 0101 0102 0202 0102 0101 0202 0101 0202 0102 0202 0202 0102 0202 0101 0202 0101 0102 0101 0101 0202 0201 0101 0202 0101 0101 0101 0202 0101 0102 0202 0202 0202 0202 0101 0202 0202 0101 0102 0101 0101 0202 0202 0101 0202 0202 0202 0202 0101 0101 0101 0101 0202 0101 0101 0102 0101 0101 0202 0102 0202 0202 0101 0101 0202 0101 0202 0101
Default 01_2019_2210 , 0101 0101 0101 0201 0101 0101 0101 0101 0202 0202 0101 0101 0202 0101 0102 0202 0101 0101 0202 0101 0202 0202 0202 0202 0102 0101 0101 0201 0202 0102 0101 0101 0202 0201 0101 0102 0101 0101 0102 0202 0101 0202 0102 0202 0102 0202 0101 0202 0202 0102 0102 0101 0101 0202 0202 0101 0202 0202 0202 0101 0101 0101 0101 0101 0202 0101 0101 0102 0101 0101 0201 0102 0202 0202 0101 0201 0201 0101 0101 0202
Default 01_2019_2212 , 0101 0101 0101 0202 0101 0202 0101 0101 0101 0202 0000 0101 0202 0102 0101 0101 0202 0202 0202 0101 0202 0202 0101 0202 0202 0202 0101 0202 0101 0101 0202 0102 0202 0101 0101 0101 0201 0101 0101 0101 0101 0101 0202 0202 0101 0102 0202 0202 0202 0101 0101 0101 0101 0101 0102 0101 0201 0202 0202 0101 0101 0202 0101 0101 0202 0101 0101 0101 0202 0102 0201 0101 0201 0201 0202 0202 0202 0102 0202 0202
Default 01_2019_2213 , 0101 0101 0201 0101 0101 0102 0101 0102 0202 0202 0101 0201 0102 0101 0202 0202 0101 0101 0202 0101 0202 0202 0202 0202 0102 0102 0101 0201 0101 0102 0101 0101 0202 0201 0101 0102 0201 0101 0102 0202 0101 0102 0102 0202 0102 0202 0101 0202 0202 0102 0202 0101 0101 0202 0202 0101 0202 0202 0202 0202 0101 0101 0101 0101 0202 0101 0101 0101 0101 0101 0201 0202 0202 0202 0202 0101 0101 0101 0201 0201
Default 01_2019_2214 , 0101 0101 0201 0202 0000 0102 0101 0102 0202 0202 0101 0201 0102 0101 0101 0202 0201 0000 0202 0101 0202 0102 0202 0202 0101 0102 0101 0201 0202 0102 0101 0101 0202 0201 0101 0202 0201 0101 0102 0202 0101 0102 0102 0202 0202 0000 0101 0202 0202 0101 0202 0101 0101 0202 0202 0101 0202 0202 0000 0102 0101 0101 0101 0101 0202 0101 0101 0101 0101 0101 0201 0101 0201 0202 0202 0201 0201 0101 0201 0202
Default 01_2019_2215 , 0101 0101 0201 0201 0101 0102 0101 0102 0202 0202 0101 0201 0102 0101 0102 0202 0201 0101 0202 0101 0202 0102 0202 0202 0102 0102 0101 0201 0102 0102 0101 0101 0202 0201 0101 0102 0201 0101 0102 0202 0101 0102 0102 0202 0102 0202 0101 0202 0202 0102 0102 0101 0101 0202 0202 0101 0202 0202 0202 0102 0101 0101 0101 0101 0202 0101 0101 0102 0101 0101 0201 0102 0201 0202 0201 0201 0201 0101 0201 0201
Default 01_2019_2217 , 0101 0101 0201 0101 0101 0102 0101 0102 0202 0202 0101 0101 0102 0101 0101 0202 0102 0101 0202 0101 0202 0102 0202 0202 0102 0102 0101 0202 0202 0202 0101 0101 0202 0201 0101 0102 0202 0000 0101 0202 0101 0102 0202 0202 0202 0202 0101 0202 0202 0102 0102 0101 0101 0202 0202 0101 0202 0202 0202 0102 0101 0101 0101 0101 0202 0101 0101 0102 0101 0101 0202 0202 0101 0202 0202 0201 0101 0101 0201 0101
Default 01_2019_2218 , 0101 0101 0101 0202 0101 0102 0101 0102 0101 0201 0202 0201 0102 0102 0102 0101 0202 0202 0202 0102 0101 0101 0101 0101 0202 0202 0201 0202 0101 0101 0202 0102 0202 0202 0101 0102 0201 0202 0101 0102 0101 0102 0102 0201 0101 0102 0202 0201 0202 0102 0202 0102 0201 0202 0101 0201 0202 0202 0101 0102 0101 0202 0202 0101 0201 0101 0101 0101 0201 0101 0101 0202 0201 0201 0201 0202 0101 0102 0202 0201
Default 01_2019_2219 , 0101 0201 0101 0201 0201 0101 0201 0101 0101 0201 0102 0202 0101 0102 0101 0102 0102 0202 0201 0101 0202 0101 0201 0202 0102 0101 0101 0202 0102 0101 0101 0101 0202 0201 0101 0202 0201 0202 0102 0102 0102 0202 0102 0201 0101 0102 0202 0201 0202 0102 0101 0102 0202 0101 0102 0202 0202 0202 0101 0202 0202 0101 0101 0101 0202 0101 0101 0101 0201 0101 0201 0102 0201 0202 0202 0202 0201 0101 0202 0201
Default 01_2019_2220 , 0202 0101 0201 0202 0202 0101 0202 0101 0201 0202 0000 0202 0101 0102 0101 0101 0201 0202 0201 0101 0202 0101 0202 0202 0101 0101 0101 0202 0101 0101 0102 0202 0202 0202 0101 0101 0202 0202 0102 0102 0101 0102 0101 0101 0101 0101 0202 0202 0202 0101 0101 0102 0201 0202 0101 0101 0101 0202 0202 0101 0101 0202 0202 0102 0202 0101 0101 0101 0101 0101 0202 0101 0202 0202 0202 0202 0201 0101 0201 0101
Default 01_2019_2221 , 0201 0201 0201 0201 0201 0202 0201 0202 0201 0202 0101 0202 0101 0202 0101 0102 0102 0201 0201 0102 0202 0102 0201 0202 0102 0202 0101 0202 0101 0202 0101 0202 0202 0202 0102 0202 0101 0000 0101 0101 0202 0102 0102 0201 0101 0202 0202 0202 0101 0101 0102 0101 0201 0202 0102 0201 0102 0101 0202 0202 0102 0101 0201 0102 0202 0101 0101 0101 0201 0102 0202 0101 0201 0202 0101 0202 0201 0202 0202 0101
Default 01_2019_2222 , 0101 0101 0201 0201 0101 0101 0101 0202 0202 0202 0000 0202 0102 0101 0202 0202 0100 0101 0202 0101 0101 0102 0202 0202 0202 0202 0101 0201 0101 0101 0101 0101 0202 0202 0101 0102 0201 0101 0102 0202 0101 0102 0102 0202 0102 0202 0101 0202 0202 0102 0101 0101 0101 0202 0202 0101 0202 0202 0202 0101 0101 0101 0101 0101 0202 0101 0101 0202 0101 0101 0202 0102 0201 0202 0202 0201 0101 0101 0201 0101
Default 01_2019_2223 , 0101 0101 0201 0201 0101 0202 0101 0102 0202 0202 0101 0101 0202 0101 0102 0202 0002 0101 0202 0101 0101 0101 0202 0202 0102 0101 0101 0101 0102 0102 0101 0101 0202 0202 0101 0102 0202 0101 0202 0202 0101 0202 0101 0202 0101 0202 0101 0202 0202 0102 0102 0101 0101 0202 0202 0101 0202 0202 0202 0202 0101 0101 0101 0101 0202 0101 0101 0101 0101 0101 0201 0102 0101 0202 0201 0201 0202 0101 0101 0201
Default 01_2019_2224 , 0101 0101 0201 0201 0101 0102 0101 0202 0202 0202 0101 0201 0101 0101 0101 0202 0102 0101 0202 0101 0202 0202 0202 0202 0102 0102 0101 0201 0101 0102 0101 0101 0202 0201 0101 0102 0202 0101 0202 0202 0101 0101 0101 0202 0101 0202 0101 0202 0202 0102 0101 0101 0101 0202 0202 0101 0202 0202 0202 0102 0101 0101 0101 0101 0202 0101 0101 0102 0101 0101 0101 0102 0201 0202 0201 0201 0201 0101 0201 0201
Default 01_2019_2225 , 0101 0101 0201 0201 0101 0102 0101 0102 0202 0202 0000 0201 0102 0101 0202 0202 0102 0101 0202 0101 0202 0102 0202 0202 0101 0102 0101 0201 0102 0102 0101 0101 0202 0201 0101 0101 0201 0101 0101 0202 0101 0102 0202 0202 0102 0202 0101 0202 0202 0202 0102 0101 0101 0202 0202 0101 0202 0202 0202 0102 0101 0101 0101 0101 0202 0101 0101 0102 0101 0101 0202 0102 0202 0202 0101 0201 0202 0101 0202 0202
Default 01_2019_2226 , 0101 0101 0101 0202 0101 0202 0101 0102 0101 0201 0202 0101 0102 0101 0102 0101 0202 0202 0202 0202 0101 0101 0101 0202 0202 0202 0201 0202 0101 0101 0202 0102 0202 0202 0101 0102 0202 0202 0101 0102 0101 0102 0202 0101 0101 0202 0202 0201 0202 0102 0202 0101 0101 0202 0101 0101 0202 0202 0101 0202 0101 0202 0202 0101 0202 0101 0101 0101 0202 0101 0101 0202 0201 0201 0202 0202 0101 0102 0202 0101
Default 01_2019_2227 , 0201 0201 0101 0101 0201 0101 0201 0101 0201 0202 0102 0202 0102 0102 0101 0102 0202 0201 0202 0101 0202 0101 0202 0202 0202 0102 0201 0202 0101 0202 0101 0101 0202 0202 0101 0102 0101 0101 0101 0102 0101 0102 0102 0201 0101 0102 0202 0201 0201 0101 0101 0101 0201 0202 0102 0201 0202 0202 0202 0101 0101 0101 0101 0101 0202 0101 0101 0101 0201 0202 0201 0202 0101 0201 0201 0202 0201 0101 0201 0101
Default 01_2019_2228 , 0202 0202 0101 0202 0202 0102 0202 0101 0201 0202 0101 0202 0101 0102 0101 0101 0202 0202 0201 0101 0202 0101 0202 0202 0101 0101 0202 0202 0101 0101 0101 0101 0202 0202 0101 0101 0201 0202 0202 0102 0101 0102 0101 0201 0101 0101 0202 0202 0202 0101 0101 0102 0101 0202 0101 0202 0202 0202 0202 0101 0101 0202 0202 0101 0202 0101 0101 0101 0201 0101 0201 0101 0202 0202 0202 0202 0101 0101 0201 0201
